T U C_V $Q_{6}$ $P_{2}$
5.714671467146714701e-01 -1.980731212428661365e+02 4.354568602765326659e+02 3.977369465128543502e-01 1.081912776835808332e-01
5.715571557155715299e-01 -1.980339336769400234e+02 4.352908874017668381e+02 3.977361429908124468e-01 1.081798421580889014e-01
5.716471647164715897e-01 -1.979947610412204995e+02 4.351251109543113671e+02 3.977353397619289854e-01 1.081684111258328779e-01
5.717371737173717605e-01 -1.979556033180608949e+02 4.349595302117805886e+02 3.977345368198286213e-01 1.081569845845108957e-01
5.718271827182718203e-01 -1.979164604898780340e+02 4.347941444489912328e+02 3.977337341581555497e-01 1.081455625318624852e-01
5.719171917191718801e-01 -1.978773325391547644e+02 4.346289529346962013e+02 3.977329317705731726e-01 1.081341449656676029e-01
5.720072007200719399e-01 -1.978382194484403271e+02 4.344639549323736105e+02 3.977321296507669302e-01 1.081227318837474360e-01
5.720972097209721108e-01 -1.977991212003498447e+02 4.342991497010129365e+02 3.977313277924416357e-01 1.081113232839628485e-01
5.721872187218721706e-01 -1.977600377775665095e+02 4.341345364935679640e+02 3.977305261893245292e-01 1.080999191642156715e-01
5.722772277227722304e-01 -1.977209691628391681e+02 4.339701145596308152e+02 3.977297248351638337e-01 1.080885195224471490e-01
5.723672367236724012e-01 -1.976819153389861583e+02 4.338058831423740571e+02 3.977289237237302544e-01 1.080771243566383266e-01
5.724572457245724610e-01 -1.976428762888932908e+02 4.336418414808923103e+02 3.977281228488169784e-01 1.080657336648096489e-01
5.725472547254725209e-01 -1.976038519955156403e+02 4.334779888086769120e+02 3.977273222042407297e-01 1.080543474450209457e-01
5.726372637263725807e-01 -1.975648424418766069e+02 4.333143243553339516e+02 3.977265217838405476e-01 1.080429656953703077e-01
5.727272727272727515e-01 -1.975258476110699064e+02 4.331508473453263832e+02 3.977257215814798963e-01 1.080315884139951832e-01
5.728172817281728113e-01 -1.974868674862590012e+02 4.329875569985153447e+02 3.977249215910469426e-01 1.080202155990709900e-01
5.729072907290728711e-01 -1.974479020506776976e+02 4.328244525299224961e+02 3.977241218064536121e-01 1.080088472488113099e-01
5.729972997299729309e-01 -1.974089512876310266e+02 4.326615331500494221e+02 3.977233222216366992e-01 1.079974833614676250e-01
5.730873087308731018e-01 -1.973700151804948746e+02 4.324987980646409369e+02 3.977225228305597549e-01 1.079861239353288593e-01
5.731773177317731616e-01 -1.973310937127169495e+02 4.323362464756457371e+02 3.977217236272107548e-01 1.079747689687213380e-01
5.732673267326732214e-01 -1.972921868678172075e+02 4.321738775796721370e+02 3.977209246056041536e-01 1.079634184600085089e-01
5.733573357335733922e-01 -1.972532946293876535e+02 4.320116905697902325e+02 3.977201257597826056e-01 1.079520724075905130e-01
5.734473447344734520e-01 -1.972144169810935637e+02 4.318496846339448894e+02 3.977193270838131900e-01 1.079407308099039620e-01
5.735373537353735118e-01 -1.971755539066737128e+02 4.316878589555830672e+02 3.977185285717925733e-01 1.079293936654218550e-01
5.736273627362735716e-01 -1.971367053899393227e+02 4.315262127156955785e+02 3.977177302178429574e-01 1.079180609726527601e-01
5.737173717371737425e-01 -1.970978714147770745e+02 4.313647450887323203e+02 3.977169320161180743e-01 1.079067327301412860e-01
5.738073807380738023e-01 -1.970590519651474892e+02 4.312034552461043972e+02 3.977161339607970247e-01 1.078954089364672214e-01
5.738973897389738621e-01 -1.970202470250854958e+02 4.310423423555702129e+02 3.977153360460900511e-01 1.078840895902456326e-01
5.739873987398739219e-01 -1.969814565787016249e+02 4.308814055796740945e+02 3.977145382662331530e-01 1.078727746901263912e-01
5.740774077407740927e-01 -1.969426806101813554e+02 4.307206440783156722e+02 3.977137406154970245e-01 1.078614642347935221e-01
5.741674167416741525e-01 -1.969039191037868193e+02 4.305600570060402106e+02 3.977129430881785055e-01 1.078501582229659389e-01
5.742574257425742124e-01 -1.968651720438560631e+02 4.303996435145837722e+02 3.977121456786076314e-01 1.078388566533961118e-01
5.743474347434743832e-01 -1.968264394148036160e+02 4.302394027507834267e+02 3.977113483811425820e-01 1.078275595248704144e-01
5.744374437443744430e-01 -1.967877212011206893e+02 4.300793338590992221e+02 3.977105511901741774e-01 1.078162668362085963e-01
5.745274527452745028e-01 -1.967490173873757726e+02 4.299194359792366527e+02 3.977097541001240466e-01 1.078049785862631726e-01
5.746174617461745626e-01 -1.967103279582156006e+02 4.297597082469267775e+02 3.977089571054471251e-01 1.077936947739200763e-01
5.747074707470747335e-01 -1.966716528983639591e+02 4.296001497951658621e+02 3.977081602006281025e-01 1.077824153980970617e-01
5.747974797479747933e-01 -1.966329921926236182e+02 4.294407597526132463e+02 3.977073633801874175e-01 1.077711404577450099e-01
5.748874887488748531e-01 -1.965943458258753367e+02 4.292815372449404663e+02 3.977065666386745968e-01 1.077598699518457492e-01
5.749774977497749129e-01 -1.965557137830788861e+02 4.291224813942649803e+02 3.977057699706759153e-01 1.077486038794136514e-01
5.750675067506750837e-01 -1.965170960492735048e+02 4.289635913185613276e+02 3.977049733708087342e-01 1.077373422394937302e-01
5.751575157515751435e-01 -1.964784926095773301e+02 4.288048661336928262e+02 3.977041768337259420e-01 1.077260850311622109e-01
5.752475247524752033e-01 -1.964399034491893872e+02 4.286463049505774165e+02 3.977033803541145107e-01 1.077148322535265990e-01
5.753375337533753742e-01 -1.964013285533875148e+02 4.284879068785155596e+02 3.977025839266949414e-01 1.077035839057242789e-01
5.754275427542754340e-01 -1.963627679075306389e+02 4.283296710226009054e+02 3.977017875462226515e-01 1.076923399869226111e-01
5.755175517551754938e-01 -1.963242214970580619e+02 4.281715964847147120e+02 3.977009912074900844e-01 1.076811004963192792e-01
5.756075607560755536e-01 -1.962856893074907703e+02 4.280136823639053318e+02 3.977001949053240448e-01 1.076698654331414706e-01
5.756975697569757244e-01 -1.962471713244298428e+02 4.278559277566122319e+02 3.976993986345869758e-01 1.076586347966452251e-01
5.757875787578757842e-01 -1.962086675335591508e+02 4.276983317549155004e+02 3.976986023901783462e-01 1.076474085861158086e-01
5.758775877587758441e-01 -1.961701779206426295e+02 4.275408934500525220e+02 3.976978061670333187e-01 1.076361868008669370e-01
5.759675967596759039e-01 -1.961317024715283139e+02 4.273836119278142291e+02 3.976970099601247477e-01 1.076249694402407892e-01
5.760576057605760747e-01 -1.960932411721450137e+02 4.272264862730709751e+02 3.976962137644617923e-01 1.076137565036071747e-01
5.761476147614761345e-01 -1.960547940085043024e+02 4.270695155678017727e+02 3.976954175750913589e-01 1.076025479903640197e-01
5.762376237623761943e-01 -1.960163609667014555e+02 4.269126988897621118e+02 3.976946213870994340e-01 1.075913438999362010e-01
5.763276327632763651e-01 -1.959779420329134894e+02 4.267560353156236488e+02 3.976938251956074200e-01 1.075801442317759343e-01
5.764176417641764250e-01 -1.959395371934018044e+02 4.265995239187870993e+02 3.976930289957779641e-01 1.075689489853619285e-01
5.765076507650764848e-01 -1.959011464345108493e+02 4.264431637696058033e+02 3.976922327828101289e-01 1.075577581601997179e-01
5.765976597659765446e-01 -1.958627697426685756e+02 4.262869539367920879e+02 3.976914365519430006e-01 1.075465717558203027e-01
5.766876687668767154e-01 -1.958244071043877739e+02 4.261308934861073681e+02 3.976906402984557998e-01 1.075353897717811757e-01
5.767776777677767752e-01 -1.957860585062642258e+02 4.259749814812426507e+02 3.976898440176655503e-01 1.075242122076645740e-01
5.768676867686768350e-01 -1.957477239349789784e+02 4.258192169829903833e+02 3.976890477049290773e-01 1.075130390630782973e-01
5.769576957695768948e-01 -1.957094033772972068e+02 4.256635990507364795e+02 3.976882513556454501e-01 1.075018703376547230e-01
5.770477047704770657e-01 -1.956710968200696925e+02 4.255081267399060039e+02 3.976874549652517077e-01 1.074907060310511114e-01
5.771377137713771255e-01 -1.956328042502308620e+02 4.253527991060335580e+02 3.976866585292271883e-01 1.074795461429483706e-01
5.772277227722771853e-01 -1.955945256548023110e+02 4.251976152004387473e+02 3.976858620430916424e-01 1.074683906730516808e-01
5.773177317731773561e-01 -1.955562610208889112e+02 4.250425740738574518e+02 3.976850655024063430e-01 1.074572396210895509e-01
5.774077407740774159e-01 -1.955180103356820212e+02 4.248876747748288949e+02 3.976842689027717537e-01 1.074460929868133185e-01
5.774977497749774757e-01 -1.954797735864597996e+02 4.247329163482368131e+02 3.976834722398344679e-01 1.074349507699980527e-01
5.775877587758775356e-01 -1.954415507605846187e+02 4.245782978393292524e+02 3.976826755092782162e-01 1.074238129704406519e-01
5.776777677767777064e-01 -1.954033418455057642e+02 4.244238182904257997e+02 3.976818787068331917e-01 1.074126795879601914e-01
5.777677767776777662e-01 -1.953651468287588671e+02 4.242694767419914115e+02 3.976810818282692228e-01 1.074015506223979927e-01
5.778577857785778260e-01 -1.953269656979661590e+02 4.241152722327259426e+02 3.976802848694005466e-01 1.073904260736168875e-01
5.779477947794778858e-01 -1.952887984408359614e+02 4.239612038000688585e+02 3.976794878260840882e-01 1.073793059415008577e-01
5.780378037803780567e-01 -1.952506450451634521e+02 4.238072704791562160e+02 3.976786906942185174e-01 1.073681902259544241e-01
5.781278127812781165e-01 -1.952125054988311774e+02 4.236534713043056968e+02 3.976778934697479673e-01 1.073570789269032572e-01
5.782178217821781763e-01 -1.951743797898080288e+02 4.234998053076462270e+02 3.976770961486597034e-01 1.073459720442925813e-01
5.783078307830783471e-01 -1.951362679061502092e+02 4.233462715205366180e+02 3.976762987269839011e-01 1.073348695780883544e-01
5.783978397839784069e-01 -1.950981698360014320e+02 4.231928689723495154e+02 3.976755012007963108e-01 1.073237715282750748e-01
5.784878487848784667e-01 -1.950600855675932053e+02 4.230395966907787511e+02 3.976747035662174801e-01 1.073126778948573640e-01
5.785778577857785265e-01 -1.950220150892438369e+02 4.228864537029730286e+02 3.976739058194107557e-01 1.073015886778582312e-01
5.786678667866786974e-01 -1.949839583893595147e+02 4.227334390347112389e+02 3.976731079565859472e-01 1.072905038773192959e-01
5.787578757875787572e-01 -1.949459154564341077e+02 4.225805517106447837e+02 3.976723099739962741e-01 1.072794234933004270e-01
5.788478847884788170e-01 -1.949078862790495066e+02 4.224277907534301448e+02 3.976715118679418071e-01 1.072683475258792984e-01
5.789378937893788768e-01 -1.948698708458757380e+02 4.222751551858389121e+02 3.976707136347694127e-01 1.072572759751514032e-01
5.790279027902790476e-01 -1.948318691456702538e+02 4.221226440287825881e+02 3.976699152708675911e-01 1.072462088412289016e-01
5.791179117911791074e-01 -1.947938811672796646e+02 4.219702563023151356e+02 3.976691167726745801e-01 1.072351461242413290e-01
5.792079207920791672e-01 -1.947559068996379494e+02 4.218179910258717200e+02 3.976683181366733044e-01 1.072240878243345130e-01
5.792979297929793381e-01 -1.947179463317673935e+02 4.216658472178808665e+02 3.976675193593919855e-01 1.072130339416703937e-01
5.793879387938793979e-01 -1.946799994527791284e+02 4.215138238961570210e+02 3.976667204374087494e-01 1.072019844764269120e-01
5.794779477947794577e-01 -1.946420662518729046e+02 4.213619200770339717e+02 3.976659213673440774e-01 1.071909394287973438e-01
5.795679567956795175e-01 -1.946041467183366649e+02 4.212101347765817536e+02 3.976651221458685770e-01 1.071798987989903418e-01
5.796579657965796883e-01 -1.945662408415460618e+02 4.210584670113648258e+02 3.976643227696992078e-01 1.071688625872290745e-01
5.797479747974797482e-01 -1.945283486109670434e+02 4.209069157951953457e+02 3.976635232355992811e-01 1.071578307937515323e-01
5.798379837983798080e-01 -1.944904700161537505e+02 4.207554801426427957e+02 3.976627235403814575e-01 1.071468034188097496e-01
5.799279927992798678e-01 -1.944526050467476637e+02 4.206041590679737396e+02 3.976619236809031954e-01 1.071357804626689031e-01
5.800180018001800386e-01 -1.944147536924810993e+02 4.204529515845471792e+02 3.976611236540741334e-01 1.071247619256091022e-01
5.801080108010800984e-01 -1.943769159431740547e+02 4.203018567050976912e+02 3.976603234568472089e-01 1.071137478079220440e-01
5.801980198019801582e-01 -1.943390917887355158e+02 4.201508734426441265e+02 3.976595230862265407e-01 1.071027381099128872e-01
5.802880288028802180e-01 -1.943012812191630303e+02 4.200000008099283377e+02 3.976587225392637648e-01 1.070917328318995027e-01
5.803780378037803889e-01 -1.942634842245441007e+02 4.198492378185516714e+02 3.976579218130595339e-01 1.070807319742111130e-01
5.804680468046804487e-01 -1.942257007950539105e+02 4.196985834812450662e+02 3.976571209047619626e-01 1.070697355371893617e-01
5.805580558055805085e-01 -1.941879309209570010e+02 4.195480368100539863e+02 3.976563198115691811e-01 1.070587435211868277e-01
5.806480648064806793e-01 -1.941501745926073283e+02 4.193975968164479013e+02 3.976555185307278362e-01 1.070477559265674977e-01
5.807380738073807391e-01 -1.941124318004472968e+02 4.192472625127678043e+02 3.976547170595341463e-01 1.070367727537058361e-01
5.808280828082807989e-01 -1.940747025350080719e+02 4.190970329110378430e+02 3.976539153953325134e-01 1.070257940029867572e-01
5.809180918091808588e-01 -1.940369867869108305e+02 4.189469070227950738e+02 3.976531135355193536e-01 1.070148196748053893e-01
5.810081008100810296e-01 -1.939992845468635494e+02 4.187968838614175411e+02 3.976523114775371570e-01 1.070038497695661867e-01
5.810981098109810894e-01 -1.939615958056650697e+02 4.186469624387830777e+02 3.976515092188799283e-01 1.069928842876831793e-01
5.811881188118811492e-01 -1.939239205542025957e+02 4.184971417674681788e+02 3.976507067570928533e-01 1.069819232295793204e-01
5.812781278127812090e-01 -1.938862587834519786e+02 4.183474208607265723e+02 3.976499040897688020e-01 1.069709665956867645e-01
5.813681368136813798e-01 -1.938486104844772910e+02 4.181977987320360057e+02 3.976491012145511039e-01 1.069600143864448683e-01
5.814581458145814397e-01 -1.938109756484328159e+02 4.180482743954223110e+02 3.976482981291356023e-01 1.069490666023022452e-01
5.815481548154814995e-01 -1.937733542665604034e+02 4.178988468649626498e+02 3.976474948312657132e-01 1.069381232437141838e-01
5.816381638163816703e-01 -1.937357463301907785e+02 4.177495151557331496e+02 3.976466913187370333e-01 1.069271843111436610e-01
5.817281728172817301e-01 -1.936981518307434555e+02 4.176002782832707112e+02 3.976458875893942868e-01 1.069162498050607590e-01
5.818181818181817899e-01 -1.936605707597270509e+02 4.174511352636145602e+02 3.976450836411353218e-01 1.069053197259419580e-01
5.819081908190818497e-01 -1.936230031087377768e+02 4.173020851133283031e+02 3.976442794719058371e-01 1.068943940742697468e-01
5.819981998199820206e-01 -1.935854488694609188e+02 4.171531268498215468e+02 3.976434750797046003e-01 1.068834728505332482e-01
5.820882088208820804e-01 -1.935479080336700974e+02 4.170042594918647865e+02 3.976426704625812270e-01 1.068725560552268861e-01
5.821782178217821402e-01 -1.935103805932272678e+02 4.168554820579983016e+02 3.976418656186356815e-01 1.068616436888502330e-01
5.822682268226822000e-01 -1.934728665400820091e+02 4.167067935689375417e+02 3.976410605460196090e-01 1.068507357519077883e-01
5.823582358235823708e-01 -1.934353658662732300e+02 4.165581930447377204e+02 3.976402552429356141e-01 1.068398322449085336e-01
5.824482448244824306e-01 -1.933978785639268381e+02 4.164096795079484536e+02 3.976394497076378709e-01 1.068289331683660026e-01
5.825382538253824904e-01 -1.933604046252572175e+02 4.162612519815730252e+02 3.976386439384330673e-01 1.068180385227977258e-01
5.826282628262826613e-01 -1.933229440425668031e+02 4.161129094893471461e+02 3.976378379336775737e-01 1.068071483087243145e-01
5.827182718271827211e-01 -1.932854968082457390e+02 4.159646510564027722e+02 3.976370316917817727e-01 1.067962625266701132e-01
5.828082808280827809e-01 -1.932480629147715376e+02 4.158164757092228569e+02 3.976362252112052853e-01 1.067853811771620615e-01
5.828982898289828407e-01 -1.932106423547093357e+02 4.156683824754903185e+02 3.976354184904610234e-01 1.067745042607297495e-01
5.829882988298830115e-01 -1.931732351207121781e+02 4.155203703841722813e+02 3.976346115281141902e-01 1.067636317779050992e-01
