T U C_V $Q_{6}$ $P_{2}$ $n_{Q_{6}}$
4.991899189918991286e-01 -2.360574539101460516e+02 6.346220433032077608e+02 3.330869682651673713e-01 1.299475509346939561e-01 2.381573748993872676e-03
4.992799279927992995e-01 -2.360003495613245263e+02 6.342366927128210818e+02 3.330874742402870625e-01 1.299275568230026379e-01 2.381558299352120548e-03
4.993699369936993593e-01 -2.359432798690922937e+02 6.338519741594657262e+02 3.330879802199614992e-01 1.299075866631676512e-01 2.381543776557235037e-03
4.994599459945994191e-01 -2.358862447764886952e+02 6.334678892310586207e+02 3.330884862069221075e-01 1.298876405091405617e-01 2.381530182972086025e-03
4.995499549954995899e-01 -2.358292442264110491e+02 6.330844394776440822e+02 3.330889922041709306e-01 1.298677184140437091e-01 2.381517520841565719e-03
4.996399639963996497e-01 -2.357722781616209318e+02 6.327016264072074136e+02 3.330894982149772976e-01 1.298478204301700967e-01 2.381505792292164508e-03
4.997299729972997095e-01 -2.357153465247429267e+02 6.323194514947206244e+02 3.330900042428778796e-01 1.298279466089822254e-01 2.381494999331528178e-03
4.998199819981997694e-01 -2.356584492582735209e+02 6.319379161729990528e+02 3.330905102916769667e-01 1.298080970011115942e-01 2.381485143848081909e-03
4.999099909990999402e-01 -2.356015863045802519e+02 6.315570218373177340e+02 3.330910163654410838e-01 1.297882716563571182e-01 2.381476227610606136e-03
5.000000000000000000e-01 -2.355447576059070798e+02 6.311767698463227134e+02 3.330915224685014331e-01 1.297684706236853502e-01 2.381468252267908686e-03
5.000900090009000598e-01 -2.354879631043778261e+02 6.307971615203782676e+02 3.330920286054498414e-01 1.297486939512292048e-01 2.381461219348453111e-03
5.001800180018001196e-01 -2.354312027419986748e+02 6.304181981415198379e+02 3.330925347811377057e-01 1.297289416862877631e-01 2.381455130260023458e-03
5.002700270027002905e-01 -2.353744764606622084e+02 6.300398809551197701e+02 3.330930410006754383e-01 1.297092138753250523e-01 2.381449986289409845e-03
5.003600360036003503e-01 -2.353177842021507331e+02 6.296622111690826387e+02 3.330935472694296351e-01 1.296895105639704338e-01 2.381445788602118765e-03
5.004500450045004101e-01 -2.352611259081396327e+02 6.292851899536190103e+02 3.330940535930223545e-01 1.296698317970174652e-01 2.381442538242065175e-03
5.005400540054005809e-01 -2.352045015201998126e+02 6.289088184436366191e+02 3.330945599773301735e-01 1.296501776184239840e-01 2.381440236131338300e-03
5.006300630063006407e-01 -2.351479109798024183e+02 6.285330977355530422e+02 3.330950664284793583e-01 1.296305480713113301e-01 2.381438883069939699e-03
5.007200720072007005e-01 -2.350913542283221886e+02 6.281580288892479302e+02 3.330955729528491394e-01 1.296109431979649007e-01 2.381438479735543002e-03
5.008100810081007603e-01 -2.350348312070389625e+02 6.277836129282457023e+02 3.330960795570653832e-01 1.295913630398327077e-01 2.381439026683305257e-03
5.009000900090009312e-01 -2.349783418571416860e+02 6.274098508414905382e+02 3.330965862480013140e-01 1.295718076375262928e-01 2.381440524345627540e-03
5.009900990099009910e-01 -2.349218861197338981e+02 6.270367435787995873e+02 3.330970930327750712e-01 1.295522770308205063e-01 2.381442973032037863e-03
5.010801080108010508e-01 -2.348654639358330769e+02 6.266642920573059428e+02 3.330975999187484327e-01 1.295327712586523128e-01 2.381446372928965223e-03
5.011701170117011106e-01 -2.348090752463776028e+02 6.262924971555801221e+02 3.330981069135257600e-01 1.295132903591231510e-01 2.381450724099647229e-03
5.012601260126012814e-01 -2.347527199922272132e+02 6.259213597178962800e+02 3.330986140249495575e-01 1.294938343694964078e-01 2.381456026483957499e-03
5.013501350135013412e-01 -2.346963981141664704e+02 6.255508805546709254e+02 3.330991212610998065e-01 1.294744033261985838e-01 2.381462279898324558e-03
5.014401440144014011e-01 -2.346401095529116390e+02 6.251810604371105455e+02 3.330996286302943532e-01 1.294549972648206815e-01 2.381469484035629493e-03
5.015301530153015719e-01 -2.345838542491080148e+02 6.248119001048602286e+02 3.331001361410848016e-01 1.294356162201162619e-01 2.381477638465128756e-03
5.016201620162016317e-01 -2.345276321433369731e+02 6.244434002629097904e+02 3.331006438022545146e-01 1.294162602260035266e-01 2.381486742632377401e-03
5.017101710171016915e-01 -2.344714431761184414e+02 6.240755615785312784e+02 3.331011516228162272e-01 1.293969293155641520e-01 2.381496795859217811e-03
5.018001800180017513e-01 -2.344152872879137135e+02 6.237083846875891595e+02 3.331016596120140449e-01 1.293776235210451486e-01 2.381507797343724621e-03
5.018901890189019221e-01 -2.343591644191274952e+02 6.233418701906664410e+02 3.331021677793152835e-01 1.293583428738577512e-01 2.381519746160202979e-03
5.019801980198019820e-01 -2.343030745101123955e+02 6.229760186546025125e+02 3.331026761344134668e-01 1.293390874045795558e-01 2.381532641259196358e-03
5.020702070207020418e-01 -2.342470175011728770e+02 6.226108306110494368e+02 3.331031846872242741e-01 1.293198571429535759e-01 2.381546481467516473e-03
5.021602160216021016e-01 -2.341909933325651139e+02 6.222463065598549292e+02 3.331036934478835976e-01 1.293006521178896584e-01 2.381561265488261938e-03
5.022502250225022724e-01 -2.341350019445022781e+02 6.218824469675021192e+02 3.331042024267460433e-01 1.292814723574646218e-01 2.381576991900891116e-03
5.023402340234023322e-01 -2.340790432771587746e+02 6.215192522644033488e+02 3.331047116343821002e-01 1.292623178889233670e-01 2.381593659161289778e-03
5.024302430243023920e-01 -2.340231172706687346e+02 6.211567228525135533e+02 3.331052210815763082e-01 1.292431887386793765e-01 2.381611265601853936e-03
5.025202520252025629e-01 -2.339672238651342866e+02 6.207948590969401721e+02 3.331057307793262590e-01 1.292240849323153806e-01 2.381629809431612572e-03
5.026102610261026227e-01 -2.339113630006244762e+02 6.204336613328931662e+02 3.331062407388382107e-01 1.292050064945843846e-01 2.381649288736319148e-03
5.027002700270026825e-01 -2.338555346171807798e+02 6.200731298611874536e+02 3.331067509715271435e-01 1.291859534494102235e-01 2.381669701478610762e-03
5.027902790279027423e-01 -2.337997386548183840e+02 6.197132649519610368e+02 3.331072614890138173e-01 1.291669258198888948e-01 2.381691045498159943e-03
5.028802880288029131e-01 -2.337439750535289704e+02 6.193540668440094805e+02 3.331077723031208304e-01 1.291479236282886411e-01 2.381713318511822532e-03
5.029702970297029729e-01 -2.336882437532857750e+02 6.189955357425425291e+02 3.331082834258738967e-01 1.291289468960525877e-01 2.381736518113851484e-03
5.030603060306030327e-01 -2.336325446940442134e+02 6.186376718212253536e+02 3.331087948694964052e-01 1.291099956437976592e-01 2.381760641776079022e-03
5.031503150315030926e-01 -2.335768778157445240e+02 6.182804752253121023e+02 3.331093066464099195e-01 1.290910698913174393e-01 2.381785686848133902e-03
5.032403240324032634e-01 -2.335212430583167418e+02 6.179239460659780434e+02 3.331098187692286827e-01 1.290721696575820865e-01 2.381811650557672574e-03
5.033303330333033232e-01 -2.334656403616818920e+02 6.175680844248622634e+02 3.331103312507602277e-01 1.290532949607401392e-01 2.381838530010642416e-03
5.034203420342033830e-01 -2.334100696657541789e+02 6.172128903527404873e+02 3.331108441040016577e-01 1.290344458181196530e-01 2.381866322191526341e-03
5.035103510351035538e-01 -2.333545309104449075e+02 6.168583638718195061e+02 3.331113573421378149e-01 1.290156222462289504e-01 2.381895023963619476e-03
5.036003600360036137e-01 -2.332990240356667186e+02 6.165045049698794628e+02 3.331118709785390042e-01 1.289968242607592019e-01 2.381924632069335780e-03
5.036903690369036735e-01 -2.332435489813314575e+02 6.161513136088794909e+02 3.331123850267566633e-01 1.289780518765833994e-01 2.381955143130512053e-03
5.037803780378037333e-01 -2.331881056873580746e+02 6.157987897191567299e+02 3.331128995005256388e-01 1.289593051077601304e-01 2.381986553648723220e-03
5.038703870387039041e-01 -2.331326940936719154e+02 6.154469332025774975e+02 3.331134144137565256e-01 1.289405839675338561e-01 2.382018860005631448e-03
5.039603960396039639e-01 -2.330773141402096371e+02 6.150957439302686680e+02 3.331139297805366106e-01 1.289218884683364374e-01 2.382052058463340893e-03
5.040504050405040237e-01 -2.330219657669189814e+02 6.147452217471960694e+02 3.331144456151260980e-01 1.289032186217884124e-01 2.382086145164752020e-03
5.041404140414040835e-01 -2.329666489137650274e+02 6.143953664663717973e+02 3.331149619319561106e-01 1.288845744387011327e-01 2.382121116133953213e-03
5.042304230423042544e-01 -2.329113635207298216e+02 6.140461778733180154e+02 3.331154787456262478e-01 1.288659559290774581e-01 2.382156967276628443e-03
5.043204320432043142e-01 -2.328561095278159598e+02 6.136976557261750713e+02 3.331159960709018097e-01 1.288473631021144761e-01 2.382193694380451907e-03
5.044104410441043740e-01 -2.328008868750494287e+02 6.133497997544610598e+02 3.331165139227117433e-01 1.288287959662041959e-01 2.382231293115523452e-03
5.045004500450044338e-01 -2.327456955024815670e+02 6.130026096597822516e+02 3.331170323161461444e-01 1.288102545289352974e-01 2.382269759034802686e-03
5.045904590459046046e-01 -2.326905353501915670e+02 6.126560851165679651e+02 3.331175512664516503e-01 1.287917387970950733e-01 2.382309087574579522e-03
5.046804680468046644e-01 -2.326354063582897425e+02 6.123102257715208907e+02 3.331180707890342152e-01 1.287732487766715950e-01 2.382349274054926073e-03
5.047704770477047242e-01 -2.325803084669197744e+02 6.119650312434363286e+02 3.331185908994501732e-01 1.287547844728547941e-01 2.382390313680192787e-03
5.048604860486048951e-01 -2.325252416162595921e+02 6.116205011253080102e+02 3.331191116134080143e-01 1.287363458900383506e-01 2.382432201539490691e-03
5.049504950495049549e-01 -2.324702057465257496e+02 6.112766349842046338e+02 3.331196329467635553e-01 1.287179330318218295e-01 2.382474932607221360e-03
5.050405040504050147e-01 -2.324152007979751318e+02 6.109334323586041364e+02 3.331201549155193287e-01 1.286995459010122078e-01 2.382518501743576076e-03
5.051305130513050745e-01 -2.323602267109069430e+02 6.105908927622675719e+02 3.331206775358196981e-01 1.286811844996263998e-01 2.382562903695086606e-03
5.052205220522052453e-01 -2.323052834256651806e+02 6.102490156833414403e+02 3.331212008239504696e-01 1.286628488288926453e-01 2.382608133095206766e-03
5.053105310531053052e-01 -2.322503708826415902e+02 6.099078005833800944e+02 3.331217247963344508e-01 1.286445388892525077e-01 2.382654184464807687e-03
5.054005400540053650e-01 -2.321954890222774281e+02 6.095672468983590306e+02 3.331222494695298408e-01 1.286262546803630391e-01 2.382701052212820528e-03
5.054905490549054248e-01 -2.321406377850653371e+02 6.092273540406021084e+02 3.331227748602275107e-01 1.286079962010991951e-01 2.382748730636785519e-03
5.055805580558055956e-01 -2.320858171115525863e+02 6.088881213950369329e+02 3.331233009852479499e-01 1.285897634495550002e-01 2.382797213923489033e-03
5.056705670567056554e-01 -2.320310269423426632e+02 6.085495483239977830e+02 3.331238278615389903e-01 1.285715564230465735e-01 2.382846496149543421e-03
5.057605760576057152e-01 -2.319762672180973198e+02 6.082116341649028755e+02 3.331243555061730310e-01 1.285533751181133222e-01 2.382896571282049243e-03
5.058505850585058861e-01 -2.319215378795402955e+02 6.078743782287082240e+02 3.331248839363442626e-01 1.285352195305215772e-01 2.382947433179212829e-03
5.059405940594059459e-01 -2.318668388674560390e+02 6.075377798060956138e+02 3.331254131693655585e-01 1.285170896552651765e-01 2.382999075591008074e-03
5.060306030603060057e-01 -2.318121701226957896e+02 6.072018381617099294e+02 3.331259432226656991e-01 1.284989854865683789e-01 2.383051492159850380e-03
5.061206120612060655e-01 -2.317575315861779757e+02 6.068665525361684558e+02 3.331264741137888175e-01 1.284809070178883628e-01 2.383104676421262356e-03
5.062106210621062363e-01 -2.317029231988897777e+02 6.065319221477490146e+02 3.331270058603890694e-01 1.284628542419172792e-01 2.383158621804580719e-03
5.063006300630062961e-01 -2.316483449018900558e+02 6.061979461920066115e+02 3.331275384802277473e-01 1.284448271505846395e-01 2.383213321633630664e-03
5.063906390639063559e-01 -2.315937966363106852e+02 6.058646238409318130e+02 3.331280719911728916e-01 1.284268257350591469e-01 2.383268769127464427e-03
5.064806480648064158e-01 -2.315392783433603938e+02 6.055319542439315228e+02 3.331286064111962930e-01 1.284088499857525545e-01 2.383324957401092032e-03
5.065706570657065866e-01 -2.314847899643229994e+02 6.051999365290873811e+02 3.331291417583654990e-01 1.283908998923193878e-01 2.383381879466176922e-03
5.066606660666066464e-01 -2.314303314405647711e+02 6.048685698010701799e+02 3.331296780508498645e-01 1.283729754436627457e-01 2.383439528231836527e-03
5.067506750675067062e-01 -2.313759027135316444e+02 6.045378531431343845e+02 3.331302153069100602e-01 1.283550766279341893e-01 2.383497896505378227e-03
5.068406840684068770e-01 -2.313215037247535690e+02 6.042077856167621803e+02 3.331307535448999602e-01 1.283372034325368227e-01 2.383556976993055250e-03
5.069306930693069368e-01 -2.312671344158456748e+02 6.038783662629771243e+02 3.331312927832605353e-01 1.283193558441287074e-01 2.383616762300874194e-03
5.070207020702069967e-01 -2.312127947285110565e+02 6.035495940999448976e+02 3.331318330405205752e-01 1.283015338486242496e-01 2.383677244935377380e-03
5.071107110711070565e-01 -2.311584846045407744e+02 6.032214681277129102e+02 3.331323743352908040e-01 1.282837374311975587e-01 2.383738417304440832e-03
5.072007200720072273e-01 -2.311042039858186570e+02 6.028939873216240812e+02 3.331329166862618818e-01 1.282659665762849455e-01 2.383800271718089156e-03
5.072907290729072871e-01 -2.310499528143201644e+02 6.025671506407024935e+02 3.331334601122032391e-01 1.282482212675862820e-01 2.383862800389331248e-03
5.073807380738073469e-01 -2.309957310321161970e+02 6.022409570205319369e+02 3.331340046319572479e-01 1.282305014880699423e-01 2.383925995434983420e-03
5.074707470747074067e-01 -2.309415385813737771e+02 6.019154053786655822e+02 3.331345502644399437e-01 1.282128072199737734e-01 2.383989848876513339e-03
5.075607560756075776e-01 -2.308873754043588633e+02 6.015904946118918133e+02 3.331350970286348634e-01 1.281951384448080378e-01 2.384054352640911298e-03
5.076507650765076374e-01 -2.308332414434372879e+02 6.012662235984181507e+02 3.331356449435924350e-01 1.281774951433584941e-01 2.384119498561527214e-03
5.077407740774076972e-01 -2.307791366410766329e+02 6.009425911960114490e+02 3.331361940284255363e-01 1.281598772956885901e-01 2.384185278378960545e-03
5.078307830783078680e-01 -2.307250609398478502e+02 6.006195962449428407e+02 3.331367443023080521e-01 1.281422848811435145e-01 2.384251683741947167e-03
5.079207920792079278e-01 -2.306710142824284731e+02 6.002972375644656040e+02 3.331372957844710436e-01 1.281247178783510299e-01 2.384318706208244949e-03
5.080108010801079876e-01 -2.306169966116012802e+02 5.999755139578422813e+02 3.331378484942002505e-01 1.281071762652260526e-01 2.384386337245546217e-03
5.081008100810080474e-01 -2.305630078702596109e+02 5.996544242065691606e+02 3.331384024508339814e-01 1.280896600189723455e-01 2.384454568232367670e-03
5.081908190819082183e-01 -2.305090480014042953e+02 5.993339670793458254e+02 3.331389576737580627e-01 1.280721691160859599e-01 2.384523390458993634e-03
5.082808280828082781e-01 -2.304551169481516126e+02 5.990141413211717918e+02 3.331395141824051720e-01 1.280547035323580385e-01 2.384592795128394598e-03
5.083708370837083379e-01 -2.304012146537288288e+02 5.986949456628477719e+02 3.331400719962511192e-01 1.280372632428773139e-01 2.384662773357161796e-03
5.084608460846083977e-01 -2.303473410614793409e+02 5.983763788163872732e+02 3.331406311348114047e-01 1.280198482220332445e-01 2.384733316176465209e-03
5.085508550855085685e-01 -2.302934961148627622e+02 5.980584394774689372e+02 3.331411916176388877e-01 1.280024584435195678e-01 2.384804414533000724e-03
5.086408640864086284e-01 -2.302396797574571679e+02 5.977411263246239059e+02 3.331417534643225098e-01 1.279850938803363258e-01 2.384876059289945099e-03
5.087308730873086882e-01 -2.301858919329609705e+02 5.974244380181411316e+02 3.331423166944810776e-01 1.279677545047935017e-01 2.384948241227946054e-03
5.088208820882088590e-01 -2.301321325851921529e+02 5.971083732043164218e+02 3.331428813277623191e-01 1.279504402885131842e-01 2.385020951046089820e-03
